,Title,Views,Upload Date and Time,Video Link,Thumbnail Image
856,2. Keywords in Java (Core Java) | GeeksforGeeks,9.2K views,4 years ago,https://www.youtube.com/watch?v=yLhVhi4rxsA,https://i.ytimg.com/vi/yLhVhi4rxsA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdiMHov25OvTCQT_hb4CqeYmeOxA
857,1. Identifiers and Tokens in Java (Core Java) | GeeksforGeeks,20K views,4 years ago,https://www.youtube.com/watch?v=W_6zSjdwR7c,https://i.ytimg.com/vi/W_6zSjdwR7c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8tdgUOR3oHRIlHp8F41ZJgFv0Jg
858,Use of realloc | GeeksforGeeks,3.4K views,4 years ago,https://www.youtube.com/watch?v=Fp7p5ax1oss,https://i.ytimg.com/vi/Fp7p5ax1oss/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKqr74Myjtgv3g5wOWuEgiMsHWfA
859,Placement 100 | GeeksforGeeks,182K views,5 years ago,https://www.youtube.com/watch?v=B-niwoYEDys,https://i.ytimg.com/vi/B-niwoYEDys/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhDIFQocjAP&rs=AOn4CLBk3cDik2KFBwuwxSwacaJMjtNwsg
860,Placement 100 | Teaser 2 | GeeksforGeeks,3K views,5 years ago,https://www.youtube.com/watch?v=SvR2BPLcgAI,https://i.ytimg.com/vi/SvR2BPLcgAI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmK-VVIlcaFvtr-PGoweS71jqAXw
861,Understanding “register” keyword in C | GeeksforGeeks,9K views,5 years ago,https://www.youtube.com/watch?v=-fOCN-l_Jb8,https://i.ytimg.com/vi/-fOCN-l_Jb8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4wu1qf25DM-AWSnuMtFyjJy_pRQ
862,Placement 100 | Teaser | GeeksforGeeks,35K views,5 years ago,https://www.youtube.com/watch?v=Dna1LIaC3C4,https://i.ytimg.com/vi/Dna1LIaC3C4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1UyZYU5WdJnH7x33fq6S_xCO3lA
863,Storage classes (2) | GeeksforGeeks,5.8K views,5 years ago,https://www.youtube.com/watch?v=g6g4KgUuq4s,https://i.ytimg.com/vi/g6g4KgUuq4s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoZmFsecmMerfqrLtWOYDrYEjW5w
864,Storage classes | GeeksforGeeks,19K views,5 years ago,https://www.youtube.com/watch?v=VcQWlALilak,https://i.ytimg.com/vi/VcQWlALilak/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCs9nDbyBhNLIVsGYCK-4kAIbInQw
865,What is evaluation order of function parameters in C? | GeeksforGeeks,2.1K views,5 years ago,https://www.youtube.com/watch?v=wmKsc5p4mu4,https://i.ytimg.com/vi/wmKsc5p4mu4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4IXxUJyUdJFYQTen7pmqNaeh5Ow
866,Thread Sleep | GeeksforGeeks,16K views,5 years ago,https://www.youtube.com/watch?v=PUWqBqHWcJs,https://i.ytimg.com/vi/PUWqBqHWcJs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxVc8WoJ5CkDbWmwYcezblpKfwzw
867,Calloc vs malloc | GeeksforGeeks,18K views,5 years ago,https://www.youtube.com/watch?v=NynaUiV7keU,https://i.ytimg.com/vi/NynaUiV7keU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCt1ZnQuQPGagndyFP6GEyOo0cWdA
868,Struct hack | GeeksforGeeks,1.9K views,5 years ago,https://www.youtube.com/watch?v=6KGl16FfjEU,https://i.ytimg.com/vi/6KGl16FfjEU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5BHQOlvfIa3PnTt6biLzpkGyLYA
869,Classroom Program by GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=CHpRRO2b5aU,https://i.ytimg.com/vi/CHpRRO2b5aU/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhYIFYoZTAP&rs=AOn4CLCPylmr6WrPptaSqqqZqA9azLhSRw
870,How to deallocate memory without using free() in C? | GeeksforGeeks,3K views,5 years ago,https://www.youtube.com/watch?v=3fABLWAJuZE,https://i.ytimg.com/vi/3fABLWAJuZE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0bgVrDivbbzJYqTfbTKLHG2dQUQ
871,Memory layout of C programs | GeeksforGeeks,59K views,5 years ago,https://www.youtube.com/watch?v=kpWG423uQIw,https://i.ytimg.com/vi/kpWG423uQIw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCxBU9WSobZS_m-LsFVxbAYT64GA
872,Structure Member Alighnment and Padding (Part 4) | GeeksforGeeks,2.8K views,5 years ago,https://www.youtube.com/watch?v=3u47OkRsxjY,https://i.ytimg.com/vi/3u47OkRsxjY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBYn05QKkSX23IAIrlpn_2rIBvTA
873,Structure Member Alighnment and Padding (Part 3) | GeeksforGeeks,3.8K views,5 years ago,https://www.youtube.com/watch?v=oR-m18-OkPc,https://i.ytimg.com/vi/oR-m18-OkPc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCePYiUXOrPngP2o3wYBWhG4kVNMA
874,Structure Member Alighnment and Padding (Part 2) | GeeksforGeeks,4.3K views,5 years ago,https://www.youtube.com/watch?v=pvdEIE858mU,https://i.ytimg.com/vi/pvdEIE858mU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCnaTqvP_12drtKA7EnL8ZevX-_7w
875,Structure Member Alighnment and Padding (Part 1) | GeeksforGeeks,14K views,5 years ago,https://www.youtube.com/watch?v=RR57zUBbwEM,https://i.ytimg.com/vi/RR57zUBbwEM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3YOz4z7X34bL2lD0HVekZ5iFgtw
876,Reverse a Linked List in groups of given size | Set 1 | GeeksforGeeks,19K views,5 years ago,https://www.youtube.com/watch?v=9V_1yk_Y7n0,https://i.ytimg.com/vi/9V_1yk_Y7n0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAw6NLU3bHy-czcvhoXT0agbfmuog
877,Greedy Algorithm for Egyptian Fraction | GeeksforGeeks,7.9K views,5 years ago,https://www.youtube.com/watch?v=8icU9XMEwjs,https://i.ytimg.com/vi/8icU9XMEwjs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhzCuKa3i2E-wVAkm04rXgEqnVsw
878,Maximum length of rod for Q-th person | GeeksforGeeks,688 views,5 years ago,https://www.youtube.com/watch?v=NpytzZfg_h8,https://i.ytimg.com/vi/NpytzZfg_h8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAor_qPNQyeWGyhZ5J4y3x7_gfTBA
879,SORTING A QUEUE Without Extra Space | Queue Practice Questions | GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=OcQyfkpA0YY,https://i.ytimg.com/vi/OcQyfkpA0YY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDU-yxEvneVdjwCc8lUdqEyLGkQQ
880,An Interesting Method to generate binary numbers | GeeksforGeeks,11K views,5 years ago,https://www.youtube.com/watch?v=LeMfdGyN-F0,https://i.ytimg.com/vi/LeMfdGyN-F0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGn3ANQ_qWFZRcELABXFLZet8SXA
881,How does free() know the size of memory to be deallocated? (C Programming) | GeeksforGeeks,4.4K views,5 years ago,https://www.youtube.com/watch?v=egUvdR3ejKU,https://i.ytimg.com/vi/egUvdR3ejKU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGQ_5DWeWEyiYKFxoMSp8R8j4Ltw
882,Go Programming Language ( Go Part : An Overview) | GeeksforGeeks,925 views,5 years ago,https://www.youtube.com/watch?v=8g4uzx_ShHQ,https://i.ytimg.com/vi/8g4uzx_ShHQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgDqE8ImxDzT_k5T-HRZ4yL92VdA
883,A look of DSA Self Paced | GeeksforGeeks,47K views,5 years ago,https://www.youtube.com/watch?v=X6ewqgkkNbA,https://i.ytimg.com/vi/X6ewqgkkNbA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFMoUTAP&rs=AOn4CLChBN_FRHcaAFCDCmGpinNL0gA60A
884,Memory leak | GeeksforGeeks,7.2K views,5 years ago,https://www.youtube.com/watch?v=ZrkpRX1TLOc,https://i.ytimg.com/vi/ZrkpRX1TLOc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhd-SIrmXcfKEE__gF2wASNVSgZA
885,Reverse a Linked List in groups of given size | Set 2 | GeeksforGeeks,5.1K views,5 years ago,https://www.youtube.com/watch?v=aF9PGkR0dWU,https://i.ytimg.com/vi/aF9PGkR0dWU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC7PxsIluZpZjzTXTTvR4QLRohvgg
886,DSA Online - Basic to Advanced Course (DSA 3) | GeeksforGeeks,46K views,5 years ago,https://www.youtube.com/watch?v=YNk1YSqGiVU,https://i.ytimg.com/vi/YNk1YSqGiVU/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARh_IC4oLzAP&rs=AOn4CLAOxlRkoSW4vRRyYoZCDDOn2qcCGw
887,Functions In Go Programming Language | GeeksforGeeks,428 views,5 years ago,https://www.youtube.com/watch?v=BmAncjcPAmk,https://i.ytimg.com/vi/BmAncjcPAmk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBx51BgJQAEMSoomCmxow24G2Flaw
888,DSA Online (Binary Search) | GeeksforGeeks,38K views,5 years ago,https://www.youtube.com/watch?v=p9FZlPxukVI,https://i.ytimg.com/vi/p9FZlPxukVI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgFFrkF8cmTicD2Tfx7U_k4wH1JA
889,Thread Naming (Java) | GeeksforGeeks,4.1K views,5 years ago,https://www.youtube.com/watch?v=DaslnWaEq3g,https://i.ytimg.com/vi/DaslnWaEq3g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKXRrAytTkWKqMNbMUl0ltR3At2Q
890,Thread.yield() | GeeksforGeeks,11K views,5 years ago,https://www.youtube.com/watch?v=_c784Dgj39o,https://i.ytimg.com/vi/_c784Dgj39o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxodAs5DX0GgVbOyPnQsgrsBAsaA
891,Structures in C | GeeksforGeeks,4.6K views,5 years ago,https://www.youtube.com/watch?v=Rd28GUWEeEs,https://i.ytimg.com/vi/Rd28GUWEeEs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGxQapHPNy4cXLbRZwXf30IFV9SQ
892,"Iterative O(log) function for pow(x,y) | GeeksforGeeks",3.1K views,5 years ago,https://www.youtube.com/watch?v=VJ7mkRu3sNc,https://i.ytimg.com/vi/VJ7mkRu3sNc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7w_wfi41_FmFKp3crdBIHJ4JtPQ
893,"Calculate power (x,y) using recursion | GeeksforGeeks",27K views,5 years ago,https://www.youtube.com/watch?v=rOs6t7FS4xk,https://i.ytimg.com/vi/rOs6t7FS4xk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZsl_2mAeDqV1I673FxivG19G-gA
894,Operations on struct variables in C | GeeksforGeeks,1.8K views,5 years ago,https://www.youtube.com/watch?v=KHDnKkSediE,https://i.ytimg.com/vi/KHDnKkSediE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBE1zE7iSpmBe5tJmyUW4LB7G7AJQ
895,Go Programming Language | Variables In GO | GeeksforGeeks,364 views,5 years ago,https://www.youtube.com/watch?v=vpjRF0FHRFk,https://i.ytimg.com/vi/vpjRF0FHRFk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_Z4tg9uVQCNa8JCB0CoZyJaYzqg
896,Types in Go (Go Programming)| GeeksforGeeks,593 views,5 years ago,https://www.youtube.com/watch?v=vhysIDumk2U,https://i.ytimg.com/vi/vhysIDumk2U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkl300rxmMT974T0FACpW6kPxiNg
897,Pointer vs Array (C Programming) | GeeksforGeeks,6.4K views,5 years ago,https://www.youtube.com/watch?v=8dUZpFKvKG0,https://i.ytimg.com/vi/8dUZpFKvKG0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDO3XgmK3KeBT9SOETO-YMOFUmGTA
898,restrict keyword in C (C Programming) | GeeksforGeeks,7.1K views,5 years ago,https://www.youtube.com/watch?v=ohXjzvcX6Ic,https://i.ytimg.com/vi/ohXjzvcX6Ic/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6PPl0u9jf9xi1XC2GdvWcx_kzdQ
899,Void Pointer in C | GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=9dkVR-qunnw,https://i.ytimg.com/vi/9dkVR-qunnw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_0EGtxbj4EOF9NL-SSOC1ph1O1g
900,Thread Scheduler & Thread Priority | GeeksforGeeks,21K views,5 years ago,https://www.youtube.com/watch?v=7q22vVYKpnQ,https://i.ytimg.com/vi/7q22vVYKpnQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCq2ZRbus2VVMlvVPWRZkCo44Trvg
901,Functions that are executed before and after main() in C | GeeksforGeeks,3.3K views,5 years ago,https://www.youtube.com/watch?v=ETF6u22NjOI,https://i.ytimg.com/vi/ETF6u22NjOI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCp2qfh0ste9GUoRXRN2h8SEPO-_Q
902,Functions in C / C++ | GeeksforGeeks,13K views,5 years ago,https://www.youtube.com/watch?v=dfpCveipYRQ,https://i.ytimg.com/vi/dfpCveipYRQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOlmr9Wiv-rYP0STe0YYZcX7jAdw
903,Find nth fibonacci no. using recursive technique. | GeeksforGeeks,60K views,5 years ago,https://www.youtube.com/watch?v=4GMh0MfCiqE,https://i.ytimg.com/vi/4GMh0MfCiqE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBd9Uv_ZrwViU8J3kB0a8V4PAbCuQ
904,"Recursive O(logy) function for pow(x,y) | GeeksforGeeks",4.7K views,5 years ago,https://www.youtube.com/watch?v=2a_Snu8qjko,https://i.ytimg.com/vi/2a_Snu8qjko/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDu7p4tLJ1qY7aBvFzjXgDJ7kC6IQ
905,DSA Online Course | GeeksforGeeks,69K views,5 years ago,https://www.youtube.com/watch?v=BnJWi0E3Mv0,https://i.ytimg.com/vi/BnJWi0E3Mv0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLBpTsiIrcvjBQJSfq1ONiBr1KL-uA
906,Lets Create Threads (JAVA) | GeeksforGeeks,12K views,5 years ago,https://www.youtube.com/watch?v=kviGixevLNA,https://i.ytimg.com/vi/kviGixevLNA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyQ8H3mDjIxa_KAXaAWPfyKu2PMA
907,Introduction to Multithreading  (JAVA) | GeeksforGeeks,46K views,5 years ago,https://www.youtube.com/watch?v=J_7FtjWgoC4,https://i.ytimg.com/vi/J_7FtjWgoC4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBV-KQN0DwMphzVA7xvY4TjGEgxvA
908,How to declare a pointer to a function? | GeeksforGeeks,4.4K views,5 years ago,https://www.youtube.com/watch?v=eEHzPJrhK7g,https://i.ytimg.com/vi/eEHzPJrhK7g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfoSATmjRFDCq42lMs7esIvu3gmA
909,"Difference between const char *p, char * const p and const char * const p | GeeksforGeeks",7.6K views,5 years ago,https://www.youtube.com/watch?v=hbncWGZ8tDg,https://i.ytimg.com/vi/hbncWGZ8tDg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDD-yFxq-lpxxq0lEDpr1YduFB64A
910,Digital Image Processing INTRODUCTION | GeeksforGeeks,34K views,5 years ago,https://www.youtube.com/watch?v=F7NSNnd8-Ao,https://i.ytimg.com/vi/F7NSNnd8-Ao/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDT8iyEsOZ_0Lda-dYM0VbPF3iUqw
911,Pointer to an Array PART - 2 | GeeksforGeeks,3.3K views,5 years ago,https://www.youtube.com/watch?v=xmemQ1ka3uo,https://i.ytimg.com/vi/xmemQ1ka3uo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjJpP20ARFGGTk5UyDXvDXymUhzg
912,Pointer to an Array PART - 1 | GeeksforGeeks,15K views,5 years ago,https://www.youtube.com/watch?v=jYuqC9UD4GI,https://i.ytimg.com/vi/jYuqC9UD4GI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfKb5vdmMFrL2BzeV0exVusaxJ5g
913,Linear Search vs Binary Search | GeeksforGeeks,45K views,5 years ago,https://www.youtube.com/watch?v=qBGLYzFF1aQ,https://i.ytimg.com/vi/qBGLYzFF1aQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUen-MCVYbhUbRtK0XcMO0oNURVg
914,Downloading and Installing Go and Working with packages. | GeeksforGeeks,2.1K views,5 years ago,https://www.youtube.com/watch?v=ApZiFdS6l54,https://i.ytimg.com/vi/ApZiFdS6l54/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1kPuwxh-Ob-gnU17fzjE5N4IQWA
915,An Uncommon representation of array elements | GeeksforGeeks,3K views,5 years ago,https://www.youtube.com/watch?v=Uw_TtJQyrwk,https://i.ytimg.com/vi/Uw_TtJQyrwk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCsmYMHa5PdzTQqWu1To6I25mk_Bw
916,"Dangling, Void , Null and Wild Pointers | GeeksforGeeks",20K views,5 years ago,https://www.youtube.com/watch?v=uvw5bZZT3pM,https://i.ytimg.com/vi/uvw5bZZT3pM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXyY_LsdbCvG7JJaFEatQ3lEvdRw
917,Downloading and Storing Packages In Go | GeeksforGeeks,300 views,5 years ago,https://www.youtube.com/watch?v=oBjUUF054w8,https://i.ytimg.com/vi/oBjUUF054w8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdRXSkcVuSLazUPe0cQT4Dzmp3Ww
918,"Dereference, Reference | GeeksforGeeks",11K views,5 years ago,https://www.youtube.com/watch?v=Sqmo6qadIDE,https://i.ytimg.com/vi/Sqmo6qadIDE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDo6kvS1YZXHF4BFFeHcrTdT3up0Q
919,Why C treats array parameters as pointers? | GeeksforGeeks,5.9K views,5 years ago,https://www.youtube.com/watch?v=yI3jxhfyghA,https://i.ytimg.com/vi/yI3jxhfyghA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJ8fJGwYzOtN-vQPcQ6gY7ohHwBw
920,Linux Tutorials | tr command | GeeksforGeeks,28K views,5 years ago,https://www.youtube.com/watch?v=iNWdEWWYo50,https://i.ytimg.com/vi/iNWdEWWYo50/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvGewl0v448wpW5lYhcQbsuWFiXw
921,Linux Tutorials | uniq command | GeeksforGeeks,17K views,5 years ago,https://www.youtube.com/watch?v=k2k1LaKsAWI,https://i.ytimg.com/vi/k2k1LaKsAWI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUAsD23xbR5uqzbSrHDO4mF23L6Q
922,GRE Test Series | GeeksforGeeks,2.5K views,5 years ago,https://www.youtube.com/watch?v=pS5Pb6uBbRE,https://i.ytimg.com/vi/pS5Pb6uBbRE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_1NtD8w8-IB67ny-iV428rJEsLg
923,Pointers in C Basic | GeeksforGeeks,51K views,5 years ago,https://www.youtube.com/watch?v=qcWQ1AmmNWI,https://i.ytimg.com/vi/qcWQ1AmmNWI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPe2acpHtujaWXs5tYALJH_WoxTA
924,Double Pointer (Pointer to Pointer) in C | GeeksforGeeks,63K views,5 years ago,https://www.youtube.com/watch?v=ahKfY1EsWd8,https://i.ytimg.com/vi/ahKfY1EsWd8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQghGGibKbC2efayjuscq_U7a-Zw
925,Linux Tutorials | sort command  GeeksforGeeks,42K views,5 years ago,https://www.youtube.com/watch?v=fEx5rnbDKO4,https://i.ytimg.com/vi/fEx5rnbDKO4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBX-OUDguNJmH3JzlhDZuY_jC5a5Q
926,Linux Tutorials | paste command | GeeksforGeeks,14K views,5 years ago,https://www.youtube.com/watch?v=ilV6dcTJzzE,https://i.ytimg.com/vi/ilV6dcTJzzE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBk9QVoJ71Fhnzh7-V-7P_zNeOjzQ
927,Linux Tutorials | cut command | Splitting a file vertically | GeeksforGeeks,49K views,5 years ago,https://www.youtube.com/watch?v=eHGCxEVlHd0,https://i.ytimg.com/vi/eHGCxEVlHd0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAqQrU51zJO3CuUvkZGUvlb5NdFgg
928,Linux Tutorials | Print line between M and N lines head and tail combined | GeeksforGeeks,4.4K views,5 years ago,https://www.youtube.com/watch?v=tMXF-YKyP0w,https://i.ytimg.com/vi/tMXF-YKyP0w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCY8_BMGJddn1iF9KvHhJhbo27Vg
929,Linux Tutorials | tail command | GeeksforGeeks,16K views,5 years ago,https://www.youtube.com/watch?v=1pD28tFgAb8,https://i.ytimg.com/vi/1pD28tFgAb8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgEf6jZskwHKaOGe2afw64Qg6YrQ
930,System Design | GeeksforGeeks,4.3K views,5 years ago,https://www.youtube.com/watch?v=b-P-auApWEk,https://i.ytimg.com/vi/b-P-auApWEk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3lXvBt0fYMiUoza3nPzBytNpF8Q
